,subject,sentence
42208,Tom ,Tom finally got his wish.
42209,Tom ,Tom found out our secret.
42210,Tom ,Tom glanced at his watch.
42211,Tom ,Tom goes to bed at 10:30.
42212,Tom ,Tom goes to night school.
42213,Tom ,Tom got drunk last night.
42214,Tom ,Tom got off the elevator.
42215,Tom ,Tom got on the wrong bus.
42216,Tom ,Tom got on the wrong bus.
42218,Tom ,Tom got soap in his eyes.
42219,Tom ,Tom got up from his seat.
42220,Tom ,Tom grabbed a flashlight.
42221,Tom ,Tom grabbed a flashlight.
42222,Tom ,Tom grew up in Australia.
42223,Tom ,Tom had a major accident.
42224,Tom ,Tom had a very good time.
42225,Tom ,Tom had an asthma attack.
42226,Tom ,Tom had no time to waste.
42227,Tom ,Tom had nothing to drink.
42228,Tom ,Tom had some great ideas.
42229,Tom ,Tom had the same problem.
42230,Tom ,Tom had to take a detour.
42231,Tom ,Tom handed Mary the menu.
42232,Tom ,Tom hardly eats anything.
42233,Tom ,Tom has a British accent.
42234,Tom ,Tom has a bad reputation.
42235,Tom ,Tom has a bad reputation.
42236,Tom ,Tom has a beautiful wife.
42237,Tom ,Tom has a heart of stone.
42238,Tom ,Tom has a natural talent.
42239,Tom ,Tom has a secret admirer.
42240,Tom ,Tom has a very large ego.
42241,Tom ,Tom has a violent temper.
42242,Tom ,Tom has a way with words.
42243,Tom ,Tom has all but given up.
42244,Tom ,Tom has been lying to us.
42247,Tom ,Tom has dual citizenship.
42248,Tom ,Tom has gone into hiding.
42249,Tom ,Tom has kept his promise.
42250,Tom ,Tom has lost his keycard.
42251,Tom ,Tom has lost some weight.
42252,Tom ,Tom has marital problems.
42253,Tom ,Tom has never trusted me.
42254,Tom ,Tom has no need to worry.
42255,Tom ,Tom has no wish to study.
42256,Tom ,Tom has since apologized.
42257,Tom ,Tom has three adult sons.
42258,Tom ,Tom has three other dogs.
42259,Tom ,Tom has to buy some food.
42260,Tom ,Tom has to wait for Mary.
42261,Tom ,Tom hasn't changed a bit.
42262,Tom ,Tom hasn't done any work.
42263,Tom ,Tom hasn't eaten all day.
42264,Tom ,Tom hasn't given up hope.
42265,Tom ,Tom hasn't sung in years.
42266,Tom Mary ,Tom hopes Mary won't die.
42267,Tom you ,Tom hopes you'll like it.
42268,Tom ,Tom hurt Mary's feelings.
42269,Tom ,Tom inherited his wealth.
42270,Tom ,Tom is Mary's ex-husband.
42271,Tom ,Tom is Mary's son-in-law.
42272,Tom ,Tom is Mary's stepfather.
42273,Tom ,Tom is a college student.
42274,Tom ,Tom is a competent nurse.
42275,Tom ,Tom is a compulsive liar.
42276,Tom ,Tom is a convicted felon.
42277,Tom ,Tom is a football player.
42278,Tom ,Tom is a football player.
42279,Tom ,Tom is a friendly person.
42280,Tom ,Tom is a man of his word.
42281,Tom ,Tom is a mischievous boy.
42282,Tom ,Tom is a personal friend.
42283,Tom ,Tom is a plastic surgeon.
42284,Tom ,Tom is a really nice guy.
42285,Tom ,Tom is a reckless driver.
42286,Tom ,Tom is a sensitive child.
42287,Tom ,Tom is a talented singer.
42288,Tom ,Tom is a talented writer.
42289,Tom ,Tom is a terrible father.
42290,Tom ,Tom is a very clever man.
42291,Tom ,Tom is a very strong man.
42292,Tom ,Tom is afraid of heights.
42293,Tom ,Tom is afraid of spiders.
42294,Tom ,Tom is almost never late.
42295,Tom ,Tom is already in Boston.
42296,Tom ,Tom is also a vegetarian.
42297,Tom ,Tom is always in a hurry.
42298,Tom ,Tom is always on my mind.
42299,Tom ,Tom is an arrogant idiot.
42300,Tom ,Tom is an intriguing guy.
42301,Tom ,Tom is an unknown artist.
42302,Tom ,Tom is arguing with Mary.
42303,Tom ,Tom is blinking his eyes.
42304,Tom ,Tom is chewing something.
42305,Tom ,Tom is cleaning his room.
42306,Tom ,Tom is closing the store.
42307,Tom ,Tom is cutting the bread.
42308,Tom ,Tom is dancing with Mary.
42309,Tom he ,"Tom is devious, isn't he?"
42310,Tom ,Tom is down with the flu.
42311,Tom ,Tom is downloading games.
42312,Tom ,Tom is drawing something.
42313,Tom ,Tom is dumb and immature.
42314,Tom ,Tom is extremely violent.
42315,Tom ,Tom is folding his shirt.
42316,Tom ,Tom is funnier than Mary.
42317,Tom ,Tom is generous and kind.
42318,Tom ,Tom is getting impatient.
42319,Tom ,Tom is going to be sorry.
42320,Tom ,Tom is going to be there.
42321,Tom ,Tom is going to sit here.
42322,Tom ,Tom is hard to deal with.
42323,Tom ,Tom is hunting for a job.
42324,Tom ,Tom is in horrible shape.
42325,Tom ,Tom is in love with Mary.
42326,Tom ,Tom is in the other room.
42327,Tom ,Tom is ironing his shirt.
42328,Tom he ,"Tom is leaving, isn't he?"
42329,Tom ,Tom is looking for a job.
42330,Tom ,Tom is lying on his back.
42331,he ,"Tom is married, isn't he?"
42332,Tom ,Tom is memorizing a poem.
42333,Tom ,Tom is no match for Mary.
42334,Tom ,Tom is not a boy anymore.
42335,Tom ,Tom is not as old as you.
42336,Tom ,Tom is on the back porch.
42337,Tom ,Tom is on the other line.
42341,Tom ,Tom is proud of his work.
42342,Tom ,Tom is pruning the trees.
42343,Tom ,Tom is quite intelligent.
42344,Tom ,Tom is reading the Bible.
42345,Tom ,Tom is rich and powerful.
42346,Tom ,Tom is selling his house.
42347,Tom ,Tom is signing documents.
42348,Tom ,Tom is stalling for time.
42349,Tom ,Tom is staying in Boston.
42350,Tom ,Tom is still a small boy.
42351,Tom ,Tom is still a small boy.
42355,Tom ,Tom is taking a bath now.
42356,Tom ,Tom is talking with Mary.
42357,Tom ,Tom is talking with Mary.
42358,Tom ,Tom is the person to ask.
42359,Tom ,Tom is too good for Mary.
42362,Tom ,Tom is younger than Mary.
42363,Tom ,Tom isn't Mary's brother.
42364,Tom ,Tom isn't Mary's husband.
42365,Tom ,Tom isn't afraid to fail.
42366,Tom ,Tom isn't at all selfish.
42367,Tom ,Tom isn't doing anything.
42368,Tom ,Tom isn't going to budge.
42369,Tom ,Tom isn't good at sports.
42370,Tom he ,"Tom isn't leaving, is he?"
42371,Tom ,Tom kicked open the door.
42372,Tom ,Tom kicked the door down.
42373,Tom ,Tom kicked the trash can.
42374,Tom ,Tom kissed Mary and left.
42375,Tom ,Tom knows Mary very well.
42376,Tom ,Tom knows Mary's husband.
42377,Tom ,Tom knows me pretty well.
42378,Tom we ,Tom knows we aren't busy.
42379,Tom we ,Tom knows we aren't busy.
42380,Tom we ,Tom knows we aren't busy.
42381,Tom we ,Tom knows we aren't busy.
42382,Tom Mary ,Tom knows what Mary said.
42383,Tom ,Tom leaped from his seat.
42384,Tom ,Tom left a note for Mary.
42385,Tom ,Tom left the window open.
42386,Tom ,Tom lent Mary his camera.
42387,Tom ,Tom likes Mary very much.
42388,Tom ,Tom likes to play soccer.
42389,Tom ,Tom listened attentively.
42390,Tom ,Tom listened to the news.
42391,Tom ,Tom looks very dignified.
42392,Tom ,Tom lost a lot of weight.
42393,Tom ,Tom lost a lot of weight.
42394,Tom ,Tom loved Mary very much.
42395,Tom ,Tom loves studying music.
42396,Tom ,Tom loves to study music.
42397,Tom ,Tom made stew for dinner.
42398,Tom ,Tom made stew for dinner.
42399,Tom me ,Tom makes me feel needed.
42400,Tom ,Tom must be home by 2:30.
42401,Tom ,Tom needs some more rest.
42402,Tom ,Tom needs to make a move.
42403,Tom ,Tom needs to take charge.
42404,Tom ,Tom needs to take charge.
42405,Tom ,Tom needs to take charge.
42406,Tom ,Tom needs to take charge.
42407,Tom ,Tom needs to talk to you.
42408,Tom ,Tom neglected his family.
42409,Tom ,Tom never eats junk food.
42410,Tom ,Tom never loses his cool.
42411,Tom ,Tom never saw Mary again.
42412,Tom ,Tom no longer works here.
42413,Tom ,Tom nodded his agreement.
42414,Tom ,Tom offered Mary a chair.
42415,Tom ,Tom offered Mary a drink.
42416,Tom ,Tom often has nightmares.
42417,Tom ,Tom owes Mary an apology.
42418,Tom ,Tom paced back and forth.
42419,Tom ,Tom paid for the tickets.
42420,Tom ,Tom picked up the remote.
42421,Tom ,Tom planned to kill Mary.
42422,Tom ,Tom played with his kids.
42423,Tom ,Tom played with the baby.
42424,Tom ,Tom plunged to his death.
42425,Tom ,Tom prefers to stay home.
42426,Tom ,Tom pretended to be busy.
42427,Tom ,Tom pretended to be rich.
42428,Tom ,Tom pulled his hand away.
42429,Tom ,Tom put away his clothes.
42430,Tom ,Tom ran toward the house.
42431,Tom ,Tom reads a lot of books.
42432,Tom ,Tom remembered something.
42433,Tom ,Tom removed his disguise.
42434,Tom ,Tom resigned last Monday.
42435,Tom ,Tom respects his parents.
42436,Tom ,Tom ripped up the letter.
42437,Tom ,Tom rose with great care.
42438,Tom ,Tom rubbed his sore feet.
42439,Tom Mary ,Tom said Mary would come.
42440,Tom ,Tom said goodbye to Mary.
42441,Tom he ,Tom said he needed money.
42442,Tom he ,Tom said he was Canadian.
42443,Tom ,Tom said he was worn out.
42444,Tom he ,Tom said he wasn't happy.
42445,Tom it ,Tom said it was my fault.
42446,Tom he ,Tom said that he's sorry.
42447,Tom that ,Tom said that isn't true.
42448,Tom this ,Tom said this was urgent.
42449,Tom ,Tom sat across from Mary.
42450,Tom Mary ,Tom saw where Mary lives.
42451,Tom he ,Tom says he's not guilty.
42452,Tom it ,Tom says it's up to Mary.
42453,Tom that ,Tom says that's not fair.
42454,Tom that ,Tom says that's not true.
42455,Tom ,Tom seems to be babbling.
42456,Tom ,Tom seems to lack energy.
42457,Tom ,Tom seldom drinks coffee.
42458,Tom ,Tom should call a lawyer.
42459,Tom ,Tom should get some rest.
42460,Tom ,Tom should go home early.
42461,Tom ,Tom should go to bed now.
42462,Tom ,Tom should go to the gym.
42463,Tom ,Tom should've been there.
42464,Tom ,Tom should've paged Mary.
42465,Tom ,Tom should've trusted me.
42466,Tom ,Tom should've trusted me.
42467,Tom ,Tom shouldn't trust Mary.
42468,Tom ,Tom shredded the lettuce.
42469,Tom ,Tom shredded the lettuce.
42470,Tom ,Tom slumped in his chair.
42471,Tom ,Tom slumped on the couch.
42472,Tom ,Tom slumped to the floor.
42473,Tom ,Tom spent time with Mary.
42474,Tom ,Tom squeezed Mary's hand.
42475,Tom ,Tom squeezed the trigger.
42476,Tom ,Tom started flipping out.
42477,Tom ,Tom started to get angry.
42478,Tom ,Tom stepped on the brake.
42479,Tom ,Tom still hasn't paid me.
42480,Tom ,Tom sure can play tennis.
42481,Tom ,Tom sure can play tennis.
42482,Tom ,Tom takes online courses.
42483,Tom ,Tom tends to lose things.
42484,Tom it ,Tom thinks it'll be fine.
42485,Tom that ,Tom thinks that's normal.
42486,Tom ,Tom thought only of Mary.
42487,Tom ,Tom threw an egg at Mary.
42488,Tom ,Tom told Mary about John.
42489,Tom ,Tom told Mary everything.
42490,Tom ,Tom told Mary the secret.
42491,Tom ,Tom told Mary to go home.
42492,Tom ,Tom told Mary what to do.
42493,Tom he ,Tom told me he'd be late.
42494,Tom he ,Tom told me he'd do that.
42495,Tom ,Tom told me to slow down.
42496,Tom ,Tom told me to slow down.
42497,Tom ,Tom told me to wait here.
42498,Tom ,Tom told the dog to stay.
42499,Tom ,Tom took a sip of brandy.
42500,Tom ,Tom took a sip of coffee.
42501,Tom ,Tom took the morning off.
42502,Tom ,Tom took the wrong train.
42503,towel ,Tom towel-dried his hair.
42504,Tom ,Tom tried to rescue Mary.
42505,Tom ,Tom turned off the alarm.
42506,Tom ,Tom turned off the light.
42507,Tom ,Tom turned off the music.
42508,Tom ,Tom turned off the radio.
42509,Tom ,Tom turned on the faucet.
42510,Tom ,Tom turned on the heater.
42511,Tom ,Tom turned the music off.
42512,Tom ,Tom unbuttoned his shirt.
42513,Tom ,Tom understood the rules.
42514,Tom ,Tom used to be conceited.
42515,Tom ,Tom used to be demanding.
42516,Tom ,Tom used to be demanding.
42517,Tom ,Tom used to be important.
42518,Tom ,Tom uses that word a lot.
42519,Tom ,Tom visited Mary's grave.
42520,Tom ,Tom walked to the podium.
42521,Tom ,Tom wanted to avoid Mary.
42522,Tom ,Tom wanted to marry Mary.
42523,Tom ,Tom wants Mary's opinion.
42524,Tom ,Tom wants a large family.
42525,Tom ,Tom wants me on his team.
42526,Tom ,Tom wants to be a lawyer.
42527,Tom ,Tom wants to be near you.
42528,Tom ,Tom wants to buy a house.
42529,Tom ,Tom wants to change that.
42530,Tom ,Tom wants to eat with us.
42531,Tom ,Tom wants to get married.
42532,Tom ,Tom wants to go to Japan.
42533,Tom ,Tom wants to go with you.
42534,Tom ,Tom wants to see his son.
42535,Tom ,Tom wants to stay single.
42536,Tom ,Tom wants to try this on.
42537,Tom ,Tom was Mary's stepchild.
42538,Tom ,Tom was a great neighbor.
42539,Tom ,Tom was a great teammate.
42540,Tom ,Tom was a tank commander.
42541,Tom ,Tom was a very funny man.
42542,Tom ,Tom was always a dreamer.
42547,Tom ,Tom was happy about that.
42548,Tom ,Tom was having a bad day.
42549,Tom ,Tom was here a while ago.
42550,Tom ,Tom was hiding something.
42551,Tom ,Tom was in that building.
42553,Tom ,Tom was last on the list.
42554,Tom ,Tom was last on the list.
42555,Tom ,Tom was laughing at Mary.
42556,Tom ,Tom was looking for Mary.
42557,Tom ,Tom was lying about that.
42558,Tom ,Tom was merely a witness.
42559,Tom ,Tom was nice to everyone.
42560,Tom ,Tom was on TV last night.
42561,Tom ,Tom was on TV last night.
42562,Tom ,Tom was really impressed.
42563,Tom ,Tom was really surprised.
42564,Tom ,Tom was speaking to Mary.
42567,Tom ,Tom was there that night.
42568,Tom ,Tom was thinking of Mary.
42569,Tom ,Tom was trying to escape.
42570,Tom ,Tom was waiting for Mary.
42571,Tom ,Tom wasn't in the office.
42572,Tom ,Tom watched TV yesterday.
